workerid,response6,response7,response4,response5,response2,response3,response1,response8,response9,pref9,obj1,obj3,obj2,ambiguous,slide_number,condition,trial_type,pref8,item,numFeatures,pref1,pref2,pref3,pref4,pref5,pref6,pref7,language,enjoyment,gender,age,comments,assess,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
7,NA,NA,1,0,1,0,1,NA,NA,NA,133,223,133,True,16,212132,multi_slider,NA,224,5,green,polka-dotted,striped,cloud,circle,NA,NA,english,2,Male,36,,Yes,3,Windows,768,1366,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3HVVDCPGTFOMM8RJJP1PM0LP94LYT7,7,Submitted,Fri Dec 21 02:44:26 PST 2018,Thu Dec 20 09:39:00 PST 2018,Thu Dec 20 10:04:26 PST 2018,,,,,,[],5.484016666666666
7,1,NA,0,0,1,0.2,1,NA,NA,NA,312,131,332,True,17,212112,multi_slider,NA,1746,6,polka-dotted,square,solid,blue,cloud,red,NA,english,2,Male,36,,Yes,3,Windows,768,1366,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3HVVDCPGTFOMM8RJJP1PM0LP94LYT7,7,Submitted,Fri Dec 21 02:44:26 PST 2018,Thu Dec 20 09:39:00 PST 2018,Thu Dec 20 10:04:26 PST 2018,,,,,,[],5.484016666666666
8,1,NA,0.75,0.95,1,0.75,1,NA,NA,NA,222,133,222,False,3,212121,multi_slider,NA,923,6,polka-dotted,cloud,circle,red,striped,green,NA,English,1,Female,27,,Yes,3,Mac,900,1440,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3BEFOD78W7P2B6NFLLC6KXMQKVR4MS,8,Submitted,Fri Dec 21 02:49:44 PST 2018,Thu Dec 20 09:44:50 PST 2018,Thu Dec 20 10:09:44 PST 2018,,,,,,[],4.691566666666667
8,1,1,1,1,1,0.7,0.75,NA,NA,NA,333,111,332,True,4,112121,multi_slider,NA,648,7,square,cloud,polka-dotted,green,solid,red,blue,English,1,Female,27,,Yes,3,Mac,900,1440,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3BEFOD78W7P2B6NFLLC6KXMQKVR4MS,8,Submitted,Fri Dec 21 02:49:44 PST 2018,Thu Dec 20 09:44:50 PST 2018,Thu Dec 20 10:09:44 PST 2018,,,,,,[],4.691566666666667
8,NA,NA,0,0.8,1,0.7,0.7,NA,NA,NA,231,121,131,True,5,322112,multi_slider,NA,1510,5,polka-dotted,striped,circle,blue,cloud,NA,NA,English,1,Female,27,,Yes,3,Mac,900,1440,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3BEFOD78W7P2B6NFLLC6KXMQKVR4MS,8,Submitted,Fri Dec 21 02:49:44 PST 2018,Thu Dec 20 09:44:50 PST 2018,Thu Dec 20 10:09:44 PST 2018,,,,,,[],4.691566666666667
8,1,NA,1,0.75,1,1,1,NA,NA,NA,113,231,133,True,6,122121,multi_slider,NA,1808,6,cloud,green,solid,circle,polka-dotted,blue,NA,English,1,Female,27,,Yes,3,Mac,900,1440,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3BEFOD78W7P2B6NFLLC6KXMQKVR4MS,8,Submitted,Fri Dec 21 02:49:44 PST 2018,Thu Dec 20 09:44:50 PST 2018,Thu Dec 20 10:09:44 PST 2018,,,,,,[],4.691566666666667
8,1,NA,1,0.7,0.7,0.65,1,NA,NA,NA,213,131,131,False,7,121212,multi_slider,NA,1665,6,solid,cloud,polka-dotted,green,blue,circle,NA,English,1,Female,27,,Yes,3,Mac,900,1440,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3BEFOD78W7P2B6NFLLC6KXMQKVR4MS,8,Submitted,Fri Dec 21 02:49:44 PST 2018,Thu Dec 20 09:44:50 PST 2018,Thu Dec 20 10:09:44 PST 2018,,,,,,[],4.691566666666667
8,NA,NA,1,0.7,0.7,0.7,1,NA,NA,NA,332,233,233,True,8,123212,multi_slider,NA,1876,5,square,green,circle,red,polka-dotted,NA,NA,English,1,Female,27,,Yes,3,Mac,900,1440,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3BEFOD78W7P2B6NFLLC6KXMQKVR4MS,8,Submitted,Fri Dec 21 02:49:44 PST 2018,Thu Dec 20 09:44:50 PST 2018,Thu Dec 20 10:09:44 PST 2018,,,,,,[],4.691566666666667
8,0.5,1,1,1,0.5,1,0.5,1,NA,NA,332,111,222,True,9,211111,multi_slider,blue,497,8,circle,solid,square,cloud,polka-dotted,red,striped,English,1,Female,27,,Yes,3,Mac,900,1440,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3BEFOD78W7P2B6NFLLC6KXMQKVR4MS,8,Submitted,Fri Dec 21 02:49:44 PST 2018,Thu Dec 20 09:44:50 PST 2018,Thu Dec 20 10:09:44 PST 2018,,,,,,[],4.691566666666667
8,1,NA,1,0.65,0.8,0.7,0.65,NA,NA,NA,232,112,133,True,10,122122,multi_slider,NA,1322,6,polka-dotted,cloud,red,circle,solid,green,NA,English,1,Female,27,,Yes,3,Mac,900,1440,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3BEFOD78W7P2B6NFLLC6KXMQKVR4MS,8,Submitted,Fri Dec 21 02:49:44 PST 2018,Thu Dec 20 09:44:50 PST 2018,Thu Dec 20 10:09:44 PST 2018,,,,,,[],4.691566666666667
8,1,1,1,1,0.95,0.95,0.95,1,1,blue,122,233,311,False,11,111111,multi_slider,solid,1271,9,polka-dotted,red,green,striped,cloud,square,circle,English,1,Female,27,,Yes,3,Mac,900,1440,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3BEFOD78W7P2B6NFLLC6KXMQKVR4MS,8,Submitted,Fri Dec 21 02:49:44 PST 2018,Thu Dec 20 09:44:50 PST 2018,Thu Dec 20 10:09:44 PST 2018,,,,,,[],4.691566666666667
8,1,NA,0.7,1,0.7,1,0.65,NA,NA,NA,113,321,321,False,12,121212,multi_slider,NA,1694,6,square,striped,solid,blue,cloud,green,NA,English,1,Female,27,,Yes,3,Mac,900,1440,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3BEFOD78W7P2B6NFLLC6KXMQKVR4MS,8,Submitted,Fri Dec 21 02:49:44 PST 2018,Thu Dec 20 09:44:50 PST 2018,Thu Dec 20 10:09:44 PST 2018,,,,,,[],4.691566666666667
8,1,0.65,1,1,0.7,1,1,NA,NA,NA,213,121,233,True,13,112121,multi_slider,NA,606,7,striped,circle,cloud,blue,solid,polka-dotted,green,English,1,Female,27,,Yes,3,Mac,900,1440,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3BEFOD78W7P2B6NFLLC6KXMQKVR4MS,8,Submitted,Fri Dec 21 02:49:44 PST 2018,Thu Dec 20 09:44:50 PST 2018,Thu Dec 20 10:09:44 PST 2018,,,,,,[],4.691566666666667
8,NA,NA,1,0.65,0.75,0.65,1,NA,NA,NA,213,333,333,True,14,123212,multi_slider,NA,1870,5,circle,green,polka-dotted,solid,square,NA,NA,English,1,Female,27,,Yes,3,Mac,900,1440,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3BEFOD78W7P2B6NFLLC6KXMQKVR4MS,8,Submitted,Fri Dec 21 02:49:44 PST 2018,Thu Dec 20 09:44:50 PST 2018,Thu Dec 20 10:09:44 PST 2018,,,,,,[],4.691566666666667
8,NA,NA,1,1,0.5,0.5,1,NA,NA,NA,221,223,222,True,15,113232,multi_slider,NA,2397,5,green,striped,circle,red,blue,NA,NA,English,1,Female,27,,Yes,3,Mac,900,1440,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3BEFOD78W7P2B6NFLLC6KXMQKVR4MS,8,Submitted,Fri Dec 21 02:49:44 PST 2018,Thu Dec 20 09:44:50 PST 2018,Thu Dec 20 10:09:44 PST 2018,,,,,,[],4.691566666666667
8,0.5,NA,0.5,1,1,0.5,0.5,NA,NA,NA,331,122,331,False,16,212121,multi_slider,NA,939,6,square,red,striped,polka-dotted,cloud,blue,NA,English,1,Female,27,,Yes,3,Mac,900,1440,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3BEFOD78W7P2B6NFLLC6KXMQKVR4MS,8,Submitted,Fri Dec 21 02:49:44 PST 2018,Thu Dec 20 09:44:50 PST 2018,Thu Dec 20 10:09:44 PST 2018,,,,,,[],4.691566666666667
8,0.95,0.95,0.95,1,0.95,0.95,0.5,0.95,NA,NA,331,222,313,True,17,211111,multi_slider,solid,454,8,square,red,green,blue,striped,circle,polka-dotted,English,1,Female,27,,Yes,3,Mac,900,1440,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3BEFOD78W7P2B6NFLLC6KXMQKVR4MS,8,Submitted,Fri Dec 21 02:49:44 PST 2018,Thu Dec 20 09:44:50 PST 2018,Thu Dec 20 10:09:44 PST 2018,,,,,,[],4.691566666666667
